split,basename,label,img_path,mask_path,ann_path
train,10555.png,0,data/train/img\10555.png,data/train/img\10555_GT.png,data/train/ann\10555.json
train,12076.png,0,data/train/img\12076.png,data/train/img\12076_GT.png,data/train/ann\12076.json
train,11363.png,1,data/train/img\11363.png,data/train/img\11363_GT.png,data/train/ann\11363.json
train,10126.png,0,data/train/img\10126.png,data/train/img\10126_GT.png,data/train/ann\10126.json
train,10777.png,0,data/train/img\10777.png,data/train/img\10777_GT.png,data/train/ann\10777.json
train,11946.png,0,data/train/img\11946.png,data/train/img\11946_GT.png,data/train/ann\11946.json
train,10515.png,0,data/train/img\10515.png,data/train/img\10515_GT.png,data/train/ann\10515.json
train,10102.png,0,data/train/img\10102.png,data/train/img\10102_GT.png,data/train/ann\10102.json
train,10589.png,0,data/train/img\10589.png,data/train/img\10589_GT.png,data/train/ann\10589.json
train,12090.png,0,data/train/img\12090.png,data/train/img\12090_GT.png,data/train/ann\12090.json
train,11021.png,0,data/train/img\11021.png,data/train/img\11021_GT.png,data/train/ann\11021.json
train,10147.png,0,data/train/img\10147.png,data/train/img\10147_GT.png,data/train/ann\10147.json
train,12328.png,0,data/train/img\12328.png,data/train/img\12328_GT.png,data/train/ann\12328.json
train,11166.png,0,data/train/img\11166.png,data/train/img\11166_GT.png,data/train/ann\11166.json
train,11016.png,0,data/train/img\11016.png,data/train/img\11016_GT.png,data/train/ann\11016.json
train,11391.png,0,data/train/img\11391.png,data/train/img\11391_GT.png,data/train/ann\11391.json
train,11180.png,0,data/train/img\11180.png,data/train/img\11180_GT.png,data/train/ann\11180.json
train,10841.png,0,data/train/img\10841.png,data/train/img\10841_GT.png,data/train/ann\10841.json
train,11733.png,0,data/train/img\11733.png,data/train/img\11733_GT.png,data/train/ann\11733.json
train,10200.png,0,data/train/img\10200.png,data/train/img\10200_GT.png,data/train/ann\10200.json
train,11344.png,0,data/train/img\11344.png,data/train/img\11344_GT.png,data/train/ann\11344.json
train,10191.png,0,data/train/img\10191.png,data/train/img\10191_GT.png,data/train/ann\10191.json
train,11550.png,0,data/train/img\11550.png,data/train/img\11550_GT.png,data/train/ann\11550.json
train,10201.png,1,data/train/img\10201.png,data/train/img\10201_GT.png,data/train/ann\10201.json
train,10719.png,0,data/train/img\10719.png,data/train/img\10719_GT.png,data/train/ann\10719.json
train,12099.png,0,data/train/img\12099.png,data/train/img\12099_GT.png,data/train/ann\12099.json
train,11968.png,0,data/train/img\11968.png,data/train/img\11968_GT.png,data/train/ann\11968.json
train,10533.png,0,data/train/img\10533.png,data/train/img\10533_GT.png,data/train/ann\10533.json
train,10633.png,0,data/train/img\10633.png,data/train/img\10633_GT.png,data/train/ann\10633.json
train,10884.png,0,data/train/img\10884.png,data/train/img\10884_GT.png,data/train/ann\10884.json
train,11117.png,0,data/train/img\11117.png,data/train/img\11117_GT.png,data/train/ann\11117.json
train,10305.png,0,data/train/img\10305.png,data/train/img\10305_GT.png,data/train/ann\10305.json
train,10089.png,0,data/train/img\10089.png,data/train/img\10089_GT.png,data/train/ann\10089.json
train,10484.png,0,data/train/img\10484.png,data/train/img\10484_GT.png,data/train/ann\10484.json
train,11036.png,0,data/train/img\11036.png,data/train/img\11036_GT.png,data/train/ann\11036.json
train,10296.png,0,data/train/img\10296.png,data/train/img\10296_GT.png,data/train/ann\10296.json
train,11785.png,0,data/train/img\11785.png,data/train/img\11785_GT.png,data/train/ann\11785.json
train,11718.png,0,data/train/img\11718.png,data/train/img\11718_GT.png,data/train/ann\11718.json
train,11134.png,0,data/train/img\11134.png,data/train/img\11134_GT.png,data/train/ann\11134.json
train,10647.png,1,data/train/img\10647.png,data/train/img\10647_GT.png,data/train/ann\10647.json
train,10068.png,0,data/train/img\10068.png,data/train/img\10068_GT.png,data/train/ann\10068.json
train,12211.png,0,data/train/img\12211.png,data/train/img\12211_GT.png,data/train/ann\12211.json
train,10091.png,0,data/train/img\10091.png,data/train/img\10091_GT.png,data/train/ann\10091.json
train,12327.png,0,data/train/img\12327.png,data/train/img\12327_GT.png,data/train/ann\12327.json
train,11819.png,0,data/train/img\11819.png,data/train/img\11819_GT.png,data/train/ann\11819.json
train,11575.png,0,data/train/img\11575.png,data/train/img\11575_GT.png,data/train/ann\11575.json
train,11347.png,0,data/train/img\11347.png,data/train/img\11347_GT.png,data/train/ann\11347.json
train,10534.png,0,data/train/img\10534.png,data/train/img\10534_GT.png,data/train/ann\10534.json
train,11586.png,0,data/train/img\11586.png,data/train/img\11586_GT.png,data/train/ann\11586.json
train,10743.png,1,data/train/img\10743.png,data/train/img\10743_GT.png,data/train/ann\10743.json
train,11338.png,0,data/train/img\11338.png,data/train/img\11338_GT.png,data/train/ann\11338.json
train,12249.png,0,data/train/img\12249.png,data/train/img\12249_GT.png,data/train/ann\12249.json
train,10390.png,0,data/train/img\10390.png,data/train/img\10390_GT.png,data/train/ann\10390.json
train,11521.png,0,data/train/img\11521.png,data/train/img\11521_GT.png,data/train/ann\11521.json
train,12021.png,0,data/train/img\12021.png,data/train/img\12021_GT.png,data/train/ann\12021.json
train,12207.png,0,data/train/img\12207.png,data/train/img\12207_GT.png,data/train/ann\12207.json
train,12105.png,1,data/train/img\12105.png,data/train/img\12105_GT.png,data/train/ann\12105.json
train,11101.png,1,data/train/img\11101.png,data/train/img\11101_GT.png,data/train/ann\11101.json
train,11461.png,0,data/train/img\11461.png,data/train/img\11461_GT.png,data/train/ann\11461.json
train,10873.png,0,data/train/img\10873.png,data/train/img\10873_GT.png,data/train/ann\10873.json
train,11057.png,0,data/train/img\11057.png,data/train/img\11057_GT.png,data/train/ann\11057.json
train,10933.png,0,data/train/img\10933.png,data/train/img\10933_GT.png,data/train/ann\10933.json
train,10561.png,0,data/train/img\10561.png,data/train/img\10561_GT.png,data/train/ann\10561.json
train,11723.png,0,data/train/img\11723.png,data/train/img\11723_GT.png,data/train/ann\11723.json
train,11367.png,0,data/train/img\11367.png,data/train/img\11367_GT.png,data/train/ann\11367.json
train,10774.png,1,data/train/img\10774.png,data/train/img\10774_GT.png,data/train/ann\10774.json
train,10801.png,0,data/train/img\10801.png,data/train/img\10801_GT.png,data/train/ann\10801.json
train,10422.png,0,data/train/img\10422.png,data/train/img\10422_GT.png,data/train/ann\10422.json
train,10818.png,0,data/train/img\10818.png,data/train/img\10818_GT.png,data/train/ann\10818.json
train,11468.png,0,data/train/img\11468.png,data/train/img\11468_GT.png,data/train/ann\11468.json
train,11782.png,0,data/train/img\11782.png,data/train/img\11782_GT.png,data/train/ann\11782.json
train,11716.png,0,data/train/img\11716.png,data/train/img\11716_GT.png,data/train/ann\11716.json
train,11900.png,0,data/train/img\11900.png,data/train/img\11900_GT.png,data/train/ann\11900.json
train,10526.png,0,data/train/img\10526.png,data/train/img\10526_GT.png,data/train/ann\10526.json
train,12297.png,0,data/train/img\12297.png,data/train/img\12297_GT.png,data/train/ann\12297.json
train,10311.png,0,data/train/img\10311.png,data/train/img\10311_GT.png,data/train/ann\10311.json
train,11418.png,0,data/train/img\11418.png,data/train/img\11418_GT.png,data/train/ann\11418.json
train,11977.png,0,data/train/img\11977.png,data/train/img\11977_GT.png,data/train/ann\11977.json
train,10025.png,0,data/train/img\10025.png,data/train/img\10025_GT.png,data/train/ann\10025.json
train,11792.png,0,data/train/img\11792.png,data/train/img\11792_GT.png,data/train/ann\11792.json
train,11642.png,1,data/train/img\11642.png,data/train/img\11642_GT.png,data/train/ann\11642.json
train,11567.png,0,data/train/img\11567.png,data/train/img\11567_GT.png,data/train/ann\11567.json
train,11238.png,0,data/train/img\11238.png,data/train/img\11238_GT.png,data/train/ann\11238.json
train,10797.png,1,data/train/img\10797.png,data/train/img\10797_GT.png,data/train/ann\10797.json
train,10318.png,0,data/train/img\10318.png,data/train/img\10318_GT.png,data/train/ann\10318.json
train,11505.png,0,data/train/img\11505.png,data/train/img\11505_GT.png,data/train/ann\11505.json
train,11690.png,0,data/train/img\11690.png,data/train/img\11690_GT.png,data/train/ann\11690.json
train,10858.png,0,data/train/img\10858.png,data/train/img\10858_GT.png,data/train/ann\10858.json
train,10727.png,1,data/train/img\10727.png,data/train/img\10727_GT.png,data/train/ann\10727.json
train,12141.png,1,data/train/img\12141.png,data/train/img\12141_GT.png,data/train/ann\12141.json
train,10839.png,0,data/train/img\10839.png,data/train/img\10839_GT.png,data/train/ann\10839.json
train,11491.png,0,data/train/img\11491.png,data/train/img\11491_GT.png,data/train/ann\11491.json
train,12086.png,0,data/train/img\12086.png,data/train/img\12086_GT.png,data/train/ann\12086.json
train,11719.png,0,data/train/img\11719.png,data/train/img\11719_GT.png,data/train/ann\11719.json
train,12282.png,0,data/train/img\12282.png,data/train/img\12282_GT.png,data/train/ann\12282.json
train,11954.png,0,data/train/img\11954.png,data/train/img\11954_GT.png,data/train/ann\11954.json
train,10559.png,0,data/train/img\10559.png,data/train/img\10559_GT.png,data/train/ann\10559.json
train,11877.png,0,data/train/img\11877.png,data/train/img\11877_GT.png,data/train/ann\11877.json
train,11437.png,0,data/train/img\11437.png,data/train/img\11437_GT.png,data/train/ann\11437.json
train,10317.png,0,data/train/img\10317.png,data/train/img\10317_GT.png,data/train/ann\10317.json
train,11170.png,0,data/train/img\11170.png,data/train/img\11170_GT.png,data/train/ann\11170.json
train,11981.png,0,data/train/img\11981.png,data/train/img\11981_GT.png,data/train/ann\11981.json
train,11713.png,1,data/train/img\11713.png,data/train/img\11713_GT.png,data/train/ann\11713.json
train,11745.png,0,data/train/img\11745.png,data/train/img\11745_GT.png,data/train/ann\11745.json
train,11374.png,0,data/train/img\11374.png,data/train/img\11374_GT.png,data/train/ann\11374.json
train,11082.png,0,data/train/img\11082.png,data/train/img\11082_GT.png,data/train/ann\11082.json
train,12163.png,0,data/train/img\12163.png,data/train/img\12163_GT.png,data/train/ann\12163.json
train,11727.png,0,data/train/img\11727.png,data/train/img\11727_GT.png,data/train/ann\11727.json
train,10045.png,1,data/train/img\10045.png,data/train/img\10045_GT.png,data/train/ann\10045.json
train,12081.png,1,data/train/img\12081.png,data/train/img\12081_GT.png,data/train/ann\12081.json
train,11223.png,0,data/train/img\11223.png,data/train/img\11223_GT.png,data/train/ann\11223.json
train,12326.png,0,data/train/img\12326.png,data/train/img\12326_GT.png,data/train/ann\12326.json
train,12018.png,0,data/train/img\12018.png,data/train/img\12018_GT.png,data/train/ann\12018.json
train,11050.png,0,data/train/img\11050.png,data/train/img\11050_GT.png,data/train/ann\11050.json
train,10715.png,0,data/train/img\10715.png,data/train/img\10715_GT.png,data/train/ann\10715.json
train,11889.png,0,data/train/img\11889.png,data/train/img\11889_GT.png,data/train/ann\11889.json
train,10563.png,0,data/train/img\10563.png,data/train/img\10563_GT.png,data/train/ann\10563.json
train,10960.png,0,data/train/img\10960.png,data/train/img\10960_GT.png,data/train/ann\10960.json
train,11299.png,1,data/train/img\11299.png,data/train/img\11299_GT.png,data/train/ann\11299.json
train,10595.png,0,data/train/img\10595.png,data/train/img\10595_GT.png,data/train/ann\10595.json
train,10914.png,0,data/train/img\10914.png,data/train/img\10914_GT.png,data/train/ann\10914.json
train,10362.png,0,data/train/img\10362.png,data/train/img\10362_GT.png,data/train/ann\10362.json
train,11356.png,0,data/train/img\11356.png,data/train/img\11356_GT.png,data/train/ann\11356.json
train,12171.png,0,data/train/img\12171.png,data/train/img\12171_GT.png,data/train/ann\12171.json
train,11925.png,0,data/train/img\11925.png,data/train/img\11925_GT.png,data/train/ann\11925.json
train,11743.png,0,data/train/img\11743.png,data/train/img\11743_GT.png,data/train/ann\11743.json
train,10973.png,0,data/train/img\10973.png,data/train/img\10973_GT.png,data/train/ann\10973.json
train,11320.png,0,data/train/img\11320.png,data/train/img\11320_GT.png,data/train/ann\11320.json
train,10965.png,0,data/train/img\10965.png,data/train/img\10965_GT.png,data/train/ann\10965.json
train,10705.png,0,data/train/img\10705.png,data/train/img\10705_GT.png,data/train/ann\10705.json
train,11983.png,0,data/train/img\11983.png,data/train/img\11983_GT.png,data/train/ann\11983.json
train,10670.png,0,data/train/img\10670.png,data/train/img\10670_GT.png,data/train/ann\10670.json
train,10645.png,0,data/train/img\10645.png,data/train/img\10645_GT.png,data/train/ann\10645.json
train,10615.png,0,data/train/img\10615.png,data/train/img\10615_GT.png,data/train/ann\10615.json
train,11709.png,0,data/train/img\11709.png,data/train/img\11709_GT.png,data/train/ann\11709.json
train,11703.png,0,data/train/img\11703.png,data/train/img\11703_GT.png,data/train/ann\11703.json
train,10979.png,0,data/train/img\10979.png,data/train/img\10979_GT.png,data/train/ann\10979.json
train,10503.png,0,data/train/img\10503.png,data/train/img\10503_GT.png,data/train/ann\10503.json
train,11693.png,0,data/train/img\11693.png,data/train/img\11693_GT.png,data/train/ann\11693.json
train,11992.png,0,data/train/img\11992.png,data/train/img\11992_GT.png,data/train/ann\11992.json
train,11864.png,0,data/train/img\11864.png,data/train/img\11864_GT.png,data/train/ann\11864.json
train,11528.png,0,data/train/img\11528.png,data/train/img\11528_GT.png,data/train/ann\11528.json
train,10535.png,0,data/train/img\10535.png,data/train/img\10535_GT.png,data/train/ann\10535.json
train,10938.png,0,data/train/img\10938.png,data/train/img\10938_GT.png,data/train/ann\10938.json
train,11479.png,0,data/train/img\11479.png,data/train/img\11479_GT.png,data/train/ann\11479.json
train,12069.png,0,data/train/img\12069.png,data/train/img\12069_GT.png,data/train/ann\12069.json
train,10341.png,0,data/train/img\10341.png,data/train/img\10341_GT.png,data/train/ann\10341.json
train,11494.png,0,data/train/img\11494.png,data/train/img\11494_GT.png,data/train/ann\11494.json
train,11602.png,0,data/train/img\11602.png,data/train/img\11602_GT.png,data/train/ann\11602.json
train,10939.png,0,data/train/img\10939.png,data/train/img\10939_GT.png,data/train/ann\10939.json
train,11106.png,0,data/train/img\11106.png,data/train/img\11106_GT.png,data/train/ann\11106.json
train,12187.png,0,data/train/img\12187.png,data/train/img\12187_GT.png,data/train/ann\12187.json
train,12214.png,0,data/train/img\12214.png,data/train/img\12214_GT.png,data/train/ann\12214.json
train,10369.png,0,data/train/img\10369.png,data/train/img\10369_GT.png,data/train/ann\10369.json
train,10509.png,0,data/train/img\10509.png,data/train/img\10509_GT.png,data/train/ann\10509.json
train,12310.png,0,data/train/img\12310.png,data/train/img\12310_GT.png,data/train/ann\12310.json
train,11842.png,0,data/train/img\11842.png,data/train/img\11842_GT.png,data/train/ann\11842.json
train,10869.png,1,data/train/img\10869.png,data/train/img\10869_GT.png,data/train/ann\10869.json
train,10652.png,0,data/train/img\10652.png,data/train/img\10652_GT.png,data/train/ann\10652.json
train,11769.png,0,data/train/img\11769.png,data/train/img\11769_GT.png,data/train/ann\11769.json
train,12051.png,0,data/train/img\12051.png,data/train/img\12051_GT.png,data/train/ann\12051.json
